gene;004 Control R_2016_10_19;008 Control R_2016_10_20;
Rnf187;0.0000039565953368058;6.50547545214993E-06;
Hist3h2ba;0.0000184737333078582;0.0000348843520737651;
Hist3h2bb;0.0000184170337915674;0.0000263463752134752;
Hist3h2a;0.0000387025743699927;0.0000438523643533166;
Hist3h3;0;1.12484113690163E-08;
Trim17;9.27810266577703E-09;6.0005948341637E-07;
Trim11;2.77569904751163E-06;1.91396045755877E-06;
LOC108352087;2.46900620939288E-07;0;
Obscn;3.19579091821209E-08;0;
Iba57;3.60660468624677E-06;1.12830218655363E-06;
Gjc2;1.77160215901531E-06;9.38809718106361E-08;
Guk1;1.26285286284187E-07;7.4455830638758E-07;
Mrpl55;7.20186946923537E-06;4.46821510073848E-06;
RGD1304587;2.73549393595992E-06;1.36668198133548E-06;
Arf1;0.0000100069491751886;0.0000147907956878434;
Wnt3a;0;0;
Wnt9a;1.60047270984653E-06;6.11307894785386E-07;
Prss38;0;0;
Snap47;0.0000107486819383026;0.0000131740528691506;
Jmjd4;1.14584567922346E-06;1.60938808818233E-07;
Zfp867;2.27055790237488E-06;3.69769892196086E-06;
Zfp496;0.0000116898939087309;0.0000136637913949093;
Nlrp3;0.0000103533316747109;4.70183595224882E-06;
Olr1462;1.20202974536622E-06;1.37187355581349E-06;
Olr1463;0;0;
Mprip;0.0000910192180515689;0.000120936429571565;
Pld6;2.92775684120075E-07;1.32817780395692E-07;
Flcn;1.33450043342759E-06;1.71841115222049E-06;
Cops3;2.23344549171177E-06;2.61352511847029E-06;
Nt5m;2.93291134268174E-07;8.4795716474123E-07;
Med9;0.0000016942846368005;9.82072838756424E-07;
Rasd1;1.98757577106868E-06;1.50598922982868E-06;
Pemt;1.00203508790392E-06;1.90790362066776E-07;
Rai1;0.0000647219823958682;0.0000538370599681445;
Srebf1;0.0000387066979711774;0.0000589291292686569;
Tom1l2;8.25751137254156E-07;1.39047669769301E-06;
Drc3;6.76425229349955E-06;1.85079630140968E-06;
Atpaf2;5.62459201605327E-06;3.39615497102992E-06;
Gid4;2.06850144432018E-06;1.83003000349765E-06;
Drg2;6.03437488379176E-06;3.29102558785027E-06;
Myo15a;1.77830301094059E-07;0;
Alkbh5;0.0000459977403160339;0.0000248265417850385;
LOC691392;5.7369601483388E-07;5.15696398148748E-07;
Llgl1;0.0000360856339680954;0.0000207027011246745;
Flii;9.61726886322599E-06;4.04034283750936E-06;
Mief2;0.0000107404347359331;0.0000108612064391982;
Top3a;2.60611594878714E-06;1.54103235755523E-06;
Smcr8;0.0000218880750888642;0.0000205971391102883;
Shmt1;0;0;
Dhrs7b;3.44320698929947E-06;6.58897327500455E-06;
Tmem11;0.0000090879015611286;0.0000119241813135702;
Natd1;9.09254061246149E-07;9.69959164974407E-07;
LOC108348082;4.27823622921941E-07;1.3108725556969E-07;
Kcnj12;1.50202173155968E-06;2.70178188459641E-06;
Tnfrsf13b;0;0;
Usp22;9.42191325709658E-06;0.0000199006028678223;
Aldh3a1;0;7.96041419961154E-08;
Aldh3a2;0.0000109636246500598;7.74150280912223E-06;
Slc47a2;0;0;
Slc47a1;2.11850010868575E-07;8.86893973326286E-08;
Rnf112;8.03071330737812E-07;2.47897681324859E-06;
Mfap4;6.53126882655893E-06;2.25314332345526E-06;
Mapk7;0.0000106687871653473;5.24738390364611E-06;
B9d1;4.89162190545689E-07;3.12359731093453E-07;
Epn2;0.000014775893945398;0.0000221208662195835;
Grap;0;2.16315603250313E-09;
Slc5a10;0;0;
Fam83g;0;0;
Prpsap2;0.0000025452928313115;4.22983530595663E-06;
Ulk2;0.0000101203482077703;7.78736171701129E-06;
Akap10;4.02360385605864E-06;4.97871992440922E-06;
Specc1;0.0000227514540869295;0.0000300665709581741;
Adora2b;8.30751003690713E-06;0.0000100924207852466;
Zswim7;2.11334560720476E-08;3.37452341070489E-07;
Ttc19;4.07205616997992E-08;0;
Ncor1;0.0000161201879316395;0.0000139090932889951;
Pigl;5.44315356392252E-07;4.79355376802695E-07;
Cenpv;0;4.19652270305608E-08;
Ubb;0.00109821757008899;0.0010406307704499;
Trpv2;6.65961591343551E-07;0.0000026208798489808;
Lrrc75a;4.74265681265636E-06;3.94775975931822E-06;
Mmgt2;8.76265251767831E-07;6.09144738752883E-07;
LOC102553715;6.14983571696587E-06;2.65419245188135E-06;
LOC100912585;0.0000100311753321492;5.36981853508578E-06;
LOC108348055;4.69575084917937E-07;2.05932454294298E-07;
Zfp287;5.52871828850691E-06;6.77067838173482E-06;
Zfp286a;1.82056992308469E-06;3.21834354515816E-06;
Trim16;1.65665677598929E-06;4.71568015085684E-07;
Fbxw10;8.59255396880573E-07;0;
Tvp23b;3.81433109593055E-06;3.42600652427846E-06;
Cdrt4;0;0;
Tekt3;6.25241029643752E-07;5.4511532019079E-08;
Pmp22;0.0000250797424058915;0.0000135301083521006;
LOC100360645;0.000151588734054353;0.000187006569534722;
Hs3st3b1;8.49977294214796E-07;1.60938808818233E-07;
Cox10;0.000004359677352619;2.33577588389688E-06;
Hs3st3a1;4.61327882548358E-07;6.22988937360903E-08;
Elac2;1.42212695860438E-06;2.26742015326978E-06;
Arhgap44;4.54008490445356E-06;0.000005520374194948;
Myocd;3.60815103669106E-07;0;
Map2k4;5.79829871596254E-06;9.19557629417084E-06;
Zfp18;3.82309374844823E-06;0.0000024158126570995;
Dnah9;0.0000242534758184892;0.0000097216558412756;
Shisa6;6.96373150081376E-06;0.0000107067570984775;
Pirt;0;6.22988937360903E-08;
Tmem220;4.73183235954628E-07;3.01976582137438E-07;
Adprm;0.0000265364045244185;0.0000194463401009967;
Sco1;2.31437116496327E-07;2.99813426104934E-07;
Myh3;0;0;
Myh2;1.14945383026015E-07;3.37452341070489E-08;
Myh1;8.05648581478306E-07;0;
Myh4;0;0;
Myh8;0;0;
LOC103693367;0;0;
Myh13;0;0;
Gas7;5.96891271498322E-07;5.48143738636295E-07;
Rcvrn;0;6.22988937360903E-08;
Glp2r;9.48428272501652E-08;3.02841844550439E-08;
Gsg1l2;0;0;
Dhrs7c;0;0;
Usp43;0.0000029468284966804;0;
Cfap52;9.32346227880972E-06;1.13955059792265E-06;
Stx8;1.16646368514741E-06;1.35110725790146E-06;
Ntn1;5.68283788278843E-06;2.39720951521997E-06;
Pik3r5;4.81945888472307E-07;7.22494114856048E-08;
Pik3r6;1.41748790727149E-07;3.66438631906031E-07;
Mfsd6l;0;9.99378087016449E-08;
Ccdc42;0;0;
Myh10;0.0000159310177272872;0.0000114387690998765;
Ndel1;0.0000051287289735823;7.83797956817186E-06;
Rnf222;0;1.64832489676739E-07;
Rpl26;0.0000135991212572886;0.0000165883783508535;
Odf4;0;1.63534596057237E-07;
Arhgef15;0;0;
Slc25a35;0.0000012515129595837;0.0000011049401014026;
Rangrf;1.70923269109536E-06;0.0000011075358886416;
Pfas;5.37975319570638E-06;3.54281695003363E-06;
Ctc1;5.38903129837216E-06;4.56598975340762E-06;
Aurkb;0.0000363010921300007;6.92209930401004E-07;
Borcs6;4.43287127364902E-06;4.97569150596371E-06;
Tmem107;3.54268886788253E-06;6.04385795481376E-07;
LOC100910579;0.0000193396895566641;0.000013822567047695;
Vamp2;0.0000207241886544573;0.0000944208955563489;
Per1;8.40905371608258E-06;0.0000046892896472603;
Hes7;1.19068984210805E-07;3.72062837590539E-08;
Aloxe3;0;6.01357377035872E-08;
Alox12b;0;6.57599433880953E-08;
Alox15b;0;0;
Gucy2e;0;0;
Cntrob;1.06234275523147E-06;6.03087901861874E-07;
Trappc1;6.26632745043619E-06;0.0000079980531145771;
Kcnab3;3.86587611074043E-08;0;
RGD1563441;0.0000010870843623402;2.70610819666142E-06;
Chd3;1.89221749367041E-06;7.75188595807824E-06;
Cyb5d1;4.25194827166637E-06;0.0000018624773439852;
Naa38;0.0000109842426559838;8.48649374671631E-06;
Tmem88;4.94832142174775E-07;9.90725462886437E-08;
Kdm6b;0.0000092889271188871;0.0000074503420071473;
LOC102555947;1.52057793689123E-07;5.36462696060778E-08;
Dnah2;1.32006782928083E-06;4.80220639215696E-08;
Efnb3;1.27470821624814E-06;6.89094985714199E-06;
Wrap53;0.0000044833853881627;2.29294539445332E-06;
Tp53;0.0000119785459916662;6.63137113324161E-06;
Atp1b2;0.0000948036530389097;0.000091057620557013;
Shbg;1.99994657462304E-07;3.93694397915571E-07;
Sat2;2.15200436831217E-06;2.30159801858333E-06;
Fxr2;3.57619312750894E-06;1.94510990442682E-06;
Sox15;0;9.95051774951443E-08;
Mpdu1;3.07156743252029E-06;4.35270256860281E-06;
Cd68;0.0000190551610749136;0.0000111328988368806;
Eif4a1;0.0000145769301882319;0.0000132986506566227;
Senp3;0.0000280879094701956;0.0000159671199383186;
Tnfsf13;2.17674597542091E-06;4.26141738403118E-07;
Tnfsf12;3.20867717191455E-06;2.16272340129663E-06;
Polr2a;0.0000186582644608776;0.0000140644078921289;
Slc35g3;9.92756985238142E-07;9.05497115205813E-07;
Zbtb4;0.0000316512163440021;0.0000299774489296349;
Chrnb1;2.84013031602397E-07;2.38379794781845E-07;
Fgf11;8.75749801619732E-07;1.20444527889774E-06;
Tmem102;2.16489062201464E-07;1.34548305221695E-07;
LOC102546484;0;0;
LOC497938;8.91728756210792E-08;5.8621528480835E-07;
Spem1;2.94322034564371E-07;1.32125570465291E-06;
Nlgn2;0.0000313501934575125;0.0000514454746586091;
Tmem256;1.09378521426549E-06;3.63453476581177E-06;
Plscr3;6.86064147119401E-07;1.39307248493202E-07;
Tnk1;1.35047938801865E-07;7.57104611376098E-08;
Tmem95;3.40197097745157E-08;0;
Kctd11;2.81538870891523E-06;6.9653624246601E-07;
Acap1;0;0;
LOC497940;3.24991318376245E-06;2.08009084085501E-06;
Neurl4;4.41070691728078E-06;7.12889702071734E-06;
Gps2;1.78294206227348E-06;1.50382607379618E-06;
Eif5a;0.0000301275457062223;0.0000363700076368882;
Ybx2;1.3298613820947E-07;7.35473051051066E-08;
Slc2a4;0;0;
Cldn7;0;0;
Elp5;4.01793390442955E-06;3.28799716940476E-06;
Ctdnep1;4.41122236742888E-06;6.93334771537905E-06;
Gabarap;4.61791787681647E-06;4.08014490850741E-06;
Phf23;0.0000157016424113833;0.0000153194710221872;
Dvl2;1.55098949562906E-06;8.34978228546211E-07;
Acadvl;0.0000087647143182707;2.73942079956197E-06;
Dlg4;0.0000165794540135954;0.0000337175457098329;
Asgr1;3.65454155001995E-07;1.72187220187249E-07;
Asgr2;0;0;
Clec10a;5.87613168832545E-08;2.15882972043813E-07;
Slc16a11;2.75147289055099E-06;3.18589620467062E-06;
Slc16a13;4.53029135163968E-06;1.92477623772129E-06;
Bcl6b;5.88644069128743E-07;1.21569369026676E-07;
RGD1308134;8.11679348211061E-06;5.85825916722499E-06;
Rnasek;0.0000262116709311163;0.0000295288103684938;
Alox12;1.11852682137423E-07;0;
Alox12e;0;0;
Alox15;0;6.05683689100878E-08;
Pelp1;0.0000158975134676608;0.0000175016628277763;
Arrb2;1.96231871381184E-06;1.02533595940648E-06;
Med11;1.40357075327282E-06;0.000001039612789221;
Cxcl16;0.0000153939186729684;8.53148739219237E-06;
Zmynd15;3.32465345523677E-07;0;
Tm4sf5;0;0;
Vmo1;9.82447982276168E-07;3.35289185037986E-07;
Gltpd2;7.29877409707793E-07;9.7947705151742E-07;
Psmb6;6.19055627866567E-07;3.29664979353478E-07;
Pld2;7.93071597864697E-06;2.45301894085855E-06;
Mink1;4.12824023612268E-06;7.62555764578006E-06;
Chrne;0;2.76883972160401E-08;
LOC687707;0;0;
Gp1ba;2.05149158943292E-07;1.05562014386153E-07;
Slc25a11;8.44513522644949E-06;0.0000127989616131145;
Rnf167;0.0000043627700535076;3.41562337532245E-06;
Pfn1;0.000100364329236598;0.000063434983284361;
Eno3;1.67521298132085E-07;2.75153447334399E-07;
Spag7;3.49526745425744E-06;0.0000035194548648826;
Camta2;0.0000101909648780598;0.0000187324986102706;
Inca1;0;5.94435277731862E-07;
Kif1c;0.0000294327189065852;0.0000172130978130404;
Zfp3;5.92870760343152E-06;5.39188272661732E-06;
Scimp;0;0;
Rabep1;0.0000102342626905001;0.0000210873102672535;
Nup88;3.81072294489386E-06;2.33534325269038E-06;
Rpain;1.03605479767843E-07;7.02593079357019E-07;
C1qbp;1.06801270686055E-06;5.22185866246257E-07;
Dhx33;0.0000125795608643493;3.01370898448337E-06;
Derl2;8.16473034588379E-07;6.03953164274876E-07;
Mis12;6.48590921352624E-06;4.64602652661024E-06;
LOC691995;1.62521431695527E-06;3.46580859527652E-06;
Nlrp1a;2.73291668521943E-06;2.65592297670735E-06;
Nlrp1b;1.21646234951298E-07;4.84546951280702E-08;
Wscd1;3.36331221634417E-06;0.000003792877787391;
Aipl1;0;0;
Fam64a;6.06169374164099E-07;5.3127112158277E-07;
Pitpnm3;1.63861602080584E-06;4.96227993856219E-07;
RGD1304728;2.92466414031216E-06;1.56352918029326E-06;
Txndc17;3.66021150164904E-06;2.59102829573225E-06;
Med31;0.0000138429291773393;9.24489625171191E-06;
LOC100912483;1.85046603167442E-06;1.36754724374848E-06;
Slc13a5;0;8.04694044091167E-08;
XAF1;5.50243033095388E-06;1.36019251323797E-06;
Fbxo39;4.21122770996657E-07;0;
Tekt1;0.0000173505674351511;0.0000017932563509451;
LOC103693361;9.38119269539678E-08;2.98948163691933E-07;
Smtnl2;9.47912822353553E-07;6.22556306154403E-07;
Ggt6;5.47923507428943E-07;3.49566014852507E-07;
Mybbp1a;6.21220518488582E-06;6.93291508417255E-06;
Spns2;2.54116923012671E-06;7.26171480111303E-06;
Spns3;2.16489062201464E-08;6.70578370075972E-08;
Ube2g1;8.90697855914595E-07;1.76297216649005E-06;
Ankfy1;0.0000108363084634794;9.01560171226657E-06;
Cyb5d2;0.0000014118179556424;4.9666062506272E-07;
Zzef1;3.85556710777845E-06;4.26271527765068E-06;
Atp2a3;0;0;
P2rx1;5.57717060242819E-07;6.35967873555922E-08;
Camkk1;1.11285686974514E-06;8.64353887467603E-06;
Ncbp3;5.06532860536616E-06;4.73341803032336E-06;
Itgae;0;0;
Gsg2;7.56371547320067E-06;0.0000018663710248437;
P2rx5;0;1.33683042808693E-07;
Emc6;0.0000110399112719784;0.0000146121189995586;
Tax1bp3;0.0000109265122393967;4.15066379516702E-06;
Ctns;0.0000024236465963602;1.28318415848086E-06;
Shpk;2.51694307316607E-06;7.80899327733632E-07;
Trpv1;0;0;
Trpv3;7.01012201414264E-08;0;
Aspa;3.03548592215338E-06;9.62604434463896E-07;
Spata22;0;0;
Olr1466;0;0;
Olr1467;0;0;
Olr1468;0;0;
Olr1469;0;0;
Olr1470;0;0;
Olr1481;0;0;
Olr1471;0;0;
Olr1472;0;0;
Olr1474;0;0;
Olr1475;0;0;
Olr1479;0;0;
LOC100909493;0;0;
LOC100909534;0;0;
Olr1482;0;0;
Olr1485;0;0;
Olr1486;0;0;
Olr1488;0;0;
Olr1490;0;0;
Olr1491;0;0;
Olr1492;0;0;
Olr1493;0;0;
LOC100909578;0;0;
Olr1498;0;0;
Olr1499;0;0;
LOC687881;0;0;
Olr1500;0;0;
Olr1501;0;0;
Olr1873;0;0;
Olr1504;0;0;
Olr1505;0;0;
LOC687893;0;0;
LOC687896;0;0;
Olr1507;0;0;
Olr1509;0;0;
Olr1511;0;0;
Olr1512;0;0;
Olr1513;0;0;
Olr1514;0;0;
LOC100909754;0;0;
Olr1516;0;0;
Olr1517;0;0;
Olr1520;0;0;
Olr1519;0;0;
Rap1gap2;2.19581763090056E-07;9.99378087016449E-08;
RGD1562276;9.48428272501652E-08;9.73420214626412E-08;
Cluh;0.0000199061692694246;0.0000199832354282639;
Pafah1b1;0.0000129362523668336;0.0000242762348903697;
Smg6;5.89417244350891E-06;3.44331177253849E-06;
Mnt;1.13399032581719E-06;1.87588891138672E-06;
Sgsm2;5.26686961327276E-06;0.0000099323472388414;
Tsr1;5.60706671101792E-06;0.000004136819596559;
Srr;8.11266988092582E-06;5.81672657140093E-06;
Hic1;2.89219078098194E-06;4.88873263345709E-08;
Ovca2;7.81113154428806E-06;7.26604111317803E-06;
Dph1;2.05509974046961E-06;1.20271475407174E-06;
Rtn4rl1;4.58956811867104E-06;0.0000240062730175133;
Rpa1;0;0;
Smyd4;2.30509306229749E-06;2.31457695477835E-06;
Serpinf1;0.0000119909167952206;0.0000166169320104826;
Serpinf2;0;0.0000001384419860802;
Wdr81;0.0000452730174078071;0.0000321691586217671;
Tlcd2;2.01541007906601E-07;8.0036773202616E-08;
LOC102549389;8.55647245843882E-08;0;
LOC108348032;0;0;
LOC108352221;0;0;
Olr1496;0;0;
Olr1515;0;0;
LOC100912068;2.61436315115672E-06;2.2756401461933E-07;
Taok1;0.0000306404186035805;0.0000231552874343265;
Abhd15;1.46903292208136E-06;6.61060483532958E-07;
Tp53i13;0.0000037535079784549;4.05245651129137E-06;
Git1;0.0000105646662354314;0.0000142028498782091;
Ankrd13b;1.83912612841624E-06;0.0000048956547327611;
Coro6;2.14427261609069E-07;3.14090255919455E-07;
Ssh2;0.0000298698206321729;0.0000244704863020884;
Efcab5;0;0;
Nsrp1;8.78997137552754E-06;6.21258412534901E-06;
Slc6a4;2.26798065163438E-08;0;
Blmh;2.32107201688855E-06;3.48008542509104E-06;
Tmigd1;0;0;
Cpd;5.19522204268704E-06;5.55325416664205E-06;
Gosr1;2.18396227749429E-06;2.62823457949131E-06;
Tusc5;0;6.10010001165884E-08;
Bhlha9;0;0;
LOC103693389;4.63750498244422E-06;5.63372357105117E-06;
Prpf8;0.0000172675799613072;0.0000193879348881191;
Rilp;1.54635044429617E-07;0;
Scarf1;7.77814273480974E-07;1.54881971927224E-07;
Slc43a2;0.0000114703121456409;7.04323604183021E-06;
Pitpna;0.0000127146088031512;0.000017959386644254;
Inpp5k;4.69987445036416E-06;5.67871721652723E-06;
Myo1c;5.32253822926742E-06;1.48781871915565E-06;
Crk;0.0000171701598833166;0.000015886217902703;
Ywhae;0.000163536353037134;0.000202998782083017;
Doc2b;1.08399166145161E-06;5.76437819541436E-06;
Rph3al;4.63905133288851E-09;0;
RGD1565611;0.0000231354644472631;3.41865179376795E-06;
Fam101b;0.0000044833853881627;1.09196116520758E-06;
Vps53;1.95922601292325E-06;1.75648269839254E-06;
LOC100360781;0.0000383159867589186;0.0000435296214732671;
Fam57a;1.92778355388922E-06;1.60938808818233E-06;
Gemin4;0.0000226483640573098;0.0000164010490384387;
Dbil5;1.92778355388922E-07;0;
Glod4;8.82708378619065E-06;0.0000101564502038087;
Mrm3;0.0000014927436288939;2.01303300384742E-06;
Nxn;5.08543116114201E-06;1.84430683331217E-06;
Timm22;1.66748122909937E-06;0.0000028977638211412;
Abr;5.75190820263366E-06;0.0000185274314183893;
Lgals9;4.18906335359833E-06;1.69764485430846E-06;
LOC108352181;0;0;
Phf12;7.49773785424404E-06;6.02006323845623E-06;
Sez6;0.0000188974333295954;0.0000269213420869145;
Pipox;4.53596130326877E-08;1.73052482600251E-08;
Myo18a;0.000028669337237251;0.0000273820943218377;
LOC103693393;7.22145657486312E-07;3.07600787821946E-07;
Cryba1;1.54635044429617E-09;2.8986290835542E-08;
Nufip2;0.0000374221962021154;0.0000285688017212689;
Eral1;1.56748390036822E-06;1.19838844200673E-06;
Flot2;0.0000209968617828015;0.0000222844008156408;
Dhrs13;3.26125308702062E-06;3.96030606430674E-06;
Fam222b;0.0000294383888582143;0.0000232119621223781;
Nek8;3.06177387970642E-07;5.84917391188848E-07;
Traf4;0.0000187098094756874;0.000015193142709889;
Tlcd1;2.62106400308201E-06;4.61704023577469E-06;
Rpl23a;5.23027265275775E-06;8.40126539903568E-06;
Rab34;3.86690701103662E-06;2.60270933830777E-06;
Proca1;1.70253183917008E-06;1.93732254270981E-06;
Supt6h;0.0000128393477389911;9.11943320182672E-06;
Sdf2;0.0000285255266459314;0.0000233378578034698;
RGD1307929;0.0000784607906432916;0.0000608288128964012;
Spag5;4.87151934968104E-06;2.95573640281228E-06;
Aldoc;0.0000469374059360179;0.0000351820023438375;
Pigs;6.28282185517534E-06;3.02019845258088E-06;
Unc119;1.86077503463639E-07;2.89430277148919E-07;
Foxn1;0;0;
Slc13a2;0;0;
Slc46a1;8.82966103693114E-06;6.83989937477492E-06;
Sarm1;0.0000068652805225269;0.0000104385257504471;
Vtn;1.80201371775313E-06;0;
Sebox;9.27810266577703E-08;0;
Tmem199;1.51026893392926E-06;1.96890462078435E-06;
Poldip2;0.0000092080014456356;0.0000112786955534713;
Tnfaip1;0.0000236859652054325;0.000020052456421304;
Ift20;6.96115425007327E-06;3.36543815536838E-06;
Tmem97;2.07159414520877E-06;2.50493468563863E-06;
Nlk;3.71794191823609E-06;4.17575640514405E-06;
Fam58b;5.01120633981579E-06;6.72135842419375E-06;
Lyrm9;2.53086022716473E-07;2.40110319607848E-07;
Nos2;0;0;
Lgals5;1.23192585395595E-07;0;
LOC497963;0;0;
Ksr1;2.46488260820809E-06;4.36395097997183E-06;
Wsb1;4.04422186198259E-06;5.53205523752352E-06;
Nf1;4.89832275738217E-06;7.80207117803231E-06;
Omg;8.34307609712595E-06;0.0000193399128241975;
Evi2b;7.04671897465765E-06;4.16883430584004E-06;
Evi2a;7.71938141792649E-06;3.20622987137615E-06;
Rab11fip4;2.62931120545159E-06;6.34150822488619E-06;
Utp6;3.04476402481916E-06;2.32582536614737E-06;
LOC108352224;0;0;
Suz12;0.0000015339796407418;2.42533054364251E-06;
Crlf3;1.21233874832819E-06;1.50166291776367E-06;
Atad5;2.52570572568374E-06;2.96049534608379E-06;
Tefm;6.56168038529675E-07;1.12311061207562E-06;
Adap2;2.51694307316607E-06;2.19344021695818E-06;
Rnf135;0.000002866418273577;1.50382607379618E-06;
LOC108352109;0;0;
Rhot1;1.34738668713006E-06;1.04220857646001E-06;
Rhbdl3;9.38840899747016E-06;4.59540867544966E-06;
RGD1310429;1.03141574634554E-06;0.0000017287943011765;
Zfp207;0.0000141851880756768;0.00001591996313681;
Psmd11;1.13862937715008E-06;1.11921693121712E-06;
LOC108352182;6.13385676237481E-08;2.09393503946303E-07;
Cdk5r1;0.0000244931601373551;0.0000765406804228845;
Myo1d;1.83603342752765E-06;6.30343667871414E-07;
Tmem98;0.0000109012551821399;4.47730035607499E-06;
Spaca3;0;0;
Asic2;1.35047938801865E-06;7.90547003638596E-06;
Ccl2;0.0000104636380064041;3.47489385061304E-06;
Ccl7;2.36179257858835E-06;2.18651811765417E-06;
Ccl11;0;0;
Ccl12;1.02574579471646E-07;9.04199221586311E-08;
Ccl1;0;0;
Tmem132e;9.55232214456555E-06;6.79014678602734E-06;
Cct6b;0;0;
Zfp830;0.0000079966935976036;0.0000057263066492423;
Lig3;4.07154071983182E-06;2.93280694886775E-06;
Rffl;3.33238520745825E-06;3.28799716940476E-06;
Rad51d;5.56686159946622E-07;6.46351022511937E-07;
Fndc8;0;0;
Nle1;6.28849180680443E-07;8.36708753372213E-07;
Unc45b;0;0;
Slfn5;0.0000118414362522719;1.82397316660664E-06;
Slfn13;0.0000108399166145161;2.81599652311258E-06;
Slfn2;0.000018012920875458;0.0000127937700386365;
Slfn1;6.23694679199456E-08;8.56609788871242E-08;
Slfn4;5.53902729146889E-06;6.89181511955499E-07;
LOC688925;1.11337231989324E-07;1.64399858470238E-08;
Slfn3;4.04628366257498E-07;9.90725462886437E-08;
LOC103690306;0;0;
Slfn14;0;0;
LOC100909755;6.3400368216143E-08;4.23978582370615E-08;
Pex12;0.0000035937184325443;4.05937861059538E-06;
Ap2b1;7.20083856893917E-06;3.79028200015199E-06;
Rasl10b;0.0000145403332277169;0.0000230743853987109;
Gas2l2;4.84059234079511E-06;5.20887972626755E-07;
LOC689039;9.17501263615729E-08;0;
Mmp28;1.52573243837222E-07;8.04694044091167E-08;
Taf15;1.23708035543693E-06;8.7564556195727E-07;
Heatr9;0;2.8986290835542E-08;
Ccl5;2.51539672272177E-07;0;
Ccl9;2.35560717681116E-07;4.98823781095223E-07;
Ccl6;1.83036347589856E-06;3.42384336824596E-06;
Ccl3;5.02563894396256E-07;6.22988937360903E-08;
Ccl4;1.62882246799196E-07;3.46970227613503E-07;
LOC100909660;0;0;
Wfdc18;0;0;
Wfdc21;0;0;
Heatr6;2.95352934860568E-06;2.10561608203855E-06;
